INDEX,ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,TIME
4262,9019494324,1979/10/18,0,199,60,0,1,1,362321,90,,0,0,0,1,"37,288",是,1,1,0,1,"20,795.85",正常,1,2021/7/31
4263,9035619170,1989/2/18,0,199,,0,1,2,440582,,,0,0,0,1,,否,1,1,0,3,,正常,1,2021/7/31
4264,9036376201,1991/1/1,4,199,,0,8,1,450121,,,0,0,0,10,,否,1,1,0,3,,正常,1,2021/7/31
4265,9038091224,1988/6/8,4,199,,0,1,2,513821,,,0,0,0,6,,否,1,1,0,4,,正常,2,2021/7/31
4266,9035926808,1987/11/23,4,199,20,0,1,1,440181,90,,0,0,0,8,,否,1,1,0,1,,正常,1,2021/7/31
4267,9040179135,1989/11/2,4,199,,0,1,2,362322,,,0,0,0,1,,否,1,1,4,8,,正常,2,2021/7/31
4268,9037639322,1992/11/11,4,199,,0,1,1,440923,90,,0,0,0,4,,否,1,1,2,40,,正常,2,2021/7/31
4269,9039026030,1994/5/29,4,199,,0,1,1,513723,,,0,0,0,4,,否,1,1,0,22,,正常,1,2021/7/31
4270,9038765313,1993/11/18,4,199,,0,1,1,510681,,,0,0,0,4,,否,1,1,0,1,,正常,1,2021/7/31
4271,9040037301,1993/8/6,4,199,,0,1,1,411403,,,0,0,0,1,,否,1,1,0,1,,正常,1,2021/7/31
4272,9015576181,1989/10/17,1,199,99,0,1,1,360203,90,,0,0,0,3,"7,500",是,1,1,0,1,0,正常,1,2021/7/31
4273,9039273167,1992/6/20,4,199,,0,1,2,440823,,,0,0,0,3,,否,1,6,13,114,,正常,1,2021/7/31
4274,9039775817,1993/3/1,4,199,,0,1,1,330721,,,0,0,0,2,,否,1,1,1,9,,正常,4,2021/7/31
4275,9036539131,1986/2/17,4,199,,0,1,1,530402,90,,0,0,0,3,,否,1,1,9,50,,正常,2,2021/7/31
4276,9027683561,1988/1/20,4,199,30,0,1,1,412828,90,4,0,0,0,4,,否,1,1,0,1,,正常,1,2021/7/31
4277,9040115965,1986/10/14,4,199,,0,1,2,372901,,,0,0,0,1,,否,1,1,0,1,,正常,1,2021/7/31
4278,9011929187,1994/4/19,4,199,,0,1,1,360782,90,,0,0,0,2,"38,000",是,1,1,1,6,0,正常,1,2021/7/31
4279,9003740465,1992/8/7,4,199,99,0,1,1,622827,90,,0,0,0,3,"4,802.70",是,1,1,0,10,0,正常,1,2021/7/31
4280,9011464632,1996/3/26,4,199,30,0,1,1,445224,10,4,0,0,0,4,"6,400",是,1,1,0,13,0,正常,1,2021/7/31
4281,9035451654,1994/9/30,4,199,30,0,2,1,152222,20,,0,0,0,2,,否,1,1,1,22,,正常,2,2021/7/31
4282,9040490142,1999/3/2,4,199,,0,1,2,511527,,,0,0,0,0,,否,1,1,2,4,,正常,2,2021/7/31
4283,9034979749,1988/3/9,4,101,30,0,11,1,130828,20,,0,0,0,6,,否,1,1,0,10,,正常,1,2021/7/31
4284,9035591698,1997/8/25,4,199,,0,1,1,441881,,,0,0,0,12,,否,1,1,3,40,,正常,2,2021/7/31
4285,9009787499,1982/10/5,1,199,99,0,1,2,130682,20,,0,0,0,6,,否,1,1,0,5,,正常,1,2021/7/31
4286,9039421093,1988/4/21,4,199,,0,1,1,522101,,,0,0,0,3,,否,1,1,3,8,,正常,1,2021/7/31
4287,9035403544,1988/9/24,Y,199,,0,1,1,352201,,,0,0,0,12,,否,1,1,1,50,,正常,2,2021/7/31
4288,9002250288,1996/11/26,4,199,99,0,1,1,430703,90,,0,0,0,4,700,是,1,1,3,34,0,正常,2,2021/7/31
4289,9039703008,1995/1/6,4,199,,0,1,1,342201,,,0,0,0,2,,否,1,1,3,18,,正常,4,2021/7/31
4290,9039505756,1985/10/8,4,199,30,0,1,2,532524,,,0,0,0,3,,否,1,1,0,5,,正常,1,2021/7/31
4291,9011584984,1996/1/19,4,199,99,0,1,1,441625,10,4,0,0,0,3,"5,400",是,1,6,0,7,0,正常,1,2021/7/31
4292,9019686831,1990/9/19,4,199,20,0,1,1,411081,20,,0,0,0,7,"210,000",是,1,1,0,3,0,正常,1,2021/7/31
4293,9030006163,1997/5/18,4,199,30,0,1,2,450923,20,2,0,0,0,0,"8,023",是,1,1,0,1,0,正常,1,2021/7/31
4294,9004706923,1992/1/19,4,199,30,0,1,1,452402,10,Y,0,0,0,2,"47,000",是,1,1,11,18,"11,116.03",正常,2,2021/7/31
4295,9039247555,1994/5/22,4,199,,0,1,1,342201,,,0,0,0,3,,否,1,1,4,15,,正常,1,2021/7/31
4296,9035020353,1989/5/13,4,199,20,0,1,1,510502,20,,0,0,0,11,"212,999",是,1,1,0,2,"83,602.01",正常,2,2021/7/31
4297,9037259445,1963/1/18,4,199,,0,1,1,330205,,,0,0,0,8,,否,1,1,0,4,,正常,1,2021/7/31
4298,9040127716,1986/10/12,5,199,,0,1,1,230904,,,0,0,0,1,,否,1,1,0,1,,正常,1,2021/7/31
4299,9039342248,1975/4/16,4,199,,0,1,2,350525,,,0,0,0,3,,否,1,1,0,2,,正常,1,2021/7/31
4300,9006584595,1987/1/6,4,199,20,0,1,1,321023,20,3,0,0,0,4,"42,000",是,1,1,0,3,0,正常,1,2021/7/31
4301,9039755632,1990/12/13,4,199,,0,1,1,362323,,,0,0,0,2,,否,1,1,1,11,,正常,4,2021/7/31
4302,9001768061,1980/1/21,4,101,99,0,1,1,445281,90,,0,0,0,0,100,是,1,1,0,1,0,正常,1,2021/7/31
4303,9028110004,1986/10/15,4,199,,0,1,2,450521,90,,0,0,0,1,,否,1,1,2,28,,正常,1,2021/7/31
4304,9039909050,1983/9/26,4,199,,0,2,1,152822,,,0,0,0,2,,否,1,1,0,10,,正常,1,2021/7/31
4305,9038761187,1992/7/29,4,199,,0,1,1,360428,,,0,0,0,4,,否,1,1,4,91,,正常,2,2021/7/31
4306,9039067930,1995/5/26,4,199,,0,1,2,370686,,,0,0,0,4,,否,1,1,0,1,,正常,1,2021/7/31
4307,9039636914,1995/6/29,3,199,,0,1,1,130682,,,0,0,0,3,,否,1,1,6,24,,正常,1,2021/7/31
4308,9037534169,1996/8/1,4,199,,0,1,1,341203,,,0,0,0,7,,否,1,1,1,28,,正常,4,2021/7/31
4309,9023595386,1981/12/9,4,199,80,0,1,1,622727,20,,0,0,0,6,"16,900",是,1,1,0,1,"7,396.78",正常,1,2021/7/31
4310,9040278670,1992/5/8,4,199,,0,1,1,340827,,,0,0,0,1,,否,1,1,0,1,,正常,1,2021/7/31
4311,9039902014,1985/10/27,4,199,,0,32,1,452702,,,0,0,0,2,,否,1,1,0,2,,正常,1,2021/7/31
4312,9036687401,1988/11/20,4,199,20,0,1,1,321023,90,0,0,0,0,2,"4,700",是,1,6,0,1,549.97,正常,1,2021/7/31
4313,9039450459,1994/9/21,4,199,,0,1,1,362526,,,0,0,0,3,,否,1,1,0,5,,正常,1,2021/7/31
4314,9039800885,1991/2/5,4,199,,0,1,1,411302,,,0,0,0,2,,否,1,1,0,2,,正常,1,2021/7/31
4315,9038475194,1974/11/19,4,199,,0,1,1,120103,90,,0,0,0,3,,否,1,1,0,1,,正常,1,2021/7/31
4316,9005241739,1994/12/15,4,199,99,0,4,2,632802,20,,0,0,0,3,"1,800",是,1,1,0,8,0,正常,2,2021/7/31
4317,9035664123,1994/4/19,1,101,30,0,1,1,350622,,,0,0,0,12,,否,1,1,0,13,,正常,2,2021/7/31
4318,9038773372,1972/11/28,1,199,,0,1,1,410124,,,0,0,0,4,,否,1,6,6,964,,正常,2,2021/7/31
4319,9040796355,1985/6/23,4,,,0,1,1,130185,,,0,0,0,0,,否,1,1,1,2,,正常,1,2021/7/31
4320,9039659283,1995/3/16,4,199,,0,1,1,342224,,,0,0,0,2,,否,1,1,1,13,,正常,1,2021/7/31
4321,9037871117,1988/3/4,4,199,20,0,1,1,411521,90,,0,0,0,6,,否,1,1,0,5,,正常,1,2021/7/31
4322,9040743891,1986/12/14,4,,,0,1,2,532527,,,0,0,0,0,,否,1,1,1,2,,正常,1,2021/7/31
4323,9038751114,1970/8/11,4,199,,0,1,2,370632,,,0,0,0,4,,否,1,1,0,46,,正常,2,2021/7/31
4324,9013275161,1986/2/1,1,199,60,0,1,1,130127,20,,0,0,0,7,"133,621",是,1,1,0,1,500,正常,1,2021/7/31
4325,9035570979,1970/10/10,0,199,,0,1,1,220402,,,0,0,0,12,,否,1,1,0,11,,正常,1,2021/7/31
4326,9039984558,1993/2/24,4,199,,0,1,2,420902,,,0,0,0,2,,否,1,1,0,1,,正常,1,2021/7/31
4327,9037665199,1983/4/15,4,199,30,0,1,1,522121,20,,0,0,0,3,,否,1,1,0,1,,正常,1,2021/7/31
4328,9039654178,1962/1/14,4,199,,0,1,1,370406,,,0,0,0,2,,否,1,1,0,9,,正常,2,2021/7/31
4329,9022132888,1989/3/10,4,199,,0,1,1,371327,90,,0,0,0,4,,否,1,1,0,28,,正常,2,2021/7/31
4330,9038864316,1979/5/8,0,199,30,0,1,1,341125,,,0,0,0,4,,否,1,1,0,7,,正常,1,2021/7/31
4331,9039216094,1994/5/7,4,199,,0,1,2,362525,,,0,0,0,3,,否,1,1,6,45,,正常,1,2021/7/31
4332,9040705079,1989/6/15,4,,,0,1,1,440510,,,0,0,0,0,,否,1,1,3,4,,正常,1,2021/7/31
4333,9013191419,1992/11/27,4,199,20,0,14,1,532901,10,,0,0,0,3,"81,099",是,1,1,0,1,"6,407.89",正常,1,2021/7/31
4334,9039110429,1993/3/10,4,199,,0,1,1,342401,,,0,0,0,3,,否,1,1,1,34,,正常,2,2021/7/31
4335,9039546940,1989/8/8,4,199,,0,1,2,321321,,,0,0,0,3,,否,1,1,0,13,,正常,5,2021/7/31
4336,9038845400,1992/7/8,1,199,,0,1,1,342623,,,0,0,0,4,,否,1,1,4,77,,正常,2,2021/7/31
4337,9038857167,1985/6/26,4,199,,0,1,1,230231,90,,0,0,0,4,,否,1,1,0,7,,正常,1,2021/7/31
4338,9040033869,1991/4/6,4,199,,0,1,1,360281,,,0,0,0,1,,否,1,1,3,5,,正常,1,2021/7/31
4339,9028177190,1985/11/8,0,199,,0,1,2,410222,20,,0,0,0,11,,否,1,1,0,1,,正常,1,2021/7/31
4340,9035605766,1988/10/8,Y,199,20,0,1,1,621122,20,,0,0,0,4,,否,1,1,0,32,,正常,1,2021/7/31
4341,9004832448,1978/8/25,4,199,99,0,1,1,410511,20,,0,0,0,4,"74,339",是,1,1,0,1,"16,461.71",正常,1,2021/7/31
4342,9017596999,1996/1/27,4,199,40,0,1,1,362321,10,,0,0,0,7,,否,1,1,0,1,,正常,1,2021/7/31
4343,9035405379,1980/6/27,4,199,20,0,1,2,452327,,,0,0,0,13,,否,1,1,0,1,,正常,1,2021/7/31
4344,9039559955,1991/11/21,4,199,,0,1,1,421127,,,0,0,0,3,,否,1,1,0,2,,正常,2,2021/7/31
4345,9039796837,1990/6/25,4,199,,0,1,2,332502,,,0,0,0,2,,否,1,1,0,2,,正常,1,2021/7/31
4346,9012251596,1992/8/3,4,105,99,0,1,1,420583,10,,0,0,0,2,"64,900",是,1,1,0,1,"60,000",正常,1,2021/7/31
4347,9036234441,1991/6/30,4,199,,0,1,1,232126,20,,0,0,0,3,,否,1,1,0,2,,正常,1,2021/7/31
4348,9039214467,1984/10/5,4,199,,0,4,1,632122,,,0,0,0,3,,否,1,1,0,88,,正常,2,2021/7/31
4349,9038989617,1996/3/10,4,199,,0,1,1,530324,,,0,0,0,4,,否,1,1,1,59,,正常,2,2021/7/31
4350,9038856404,1989/1/21,4,199,,0,1,1,372901,,,0,0,0,4,,否,1,1,1,25,,正常,2,2021/7/31
4351,9013090316,1978/10/15,4,199,70,0,1,2,422323,20,,0,0,0,4,,否,1,1,0,10,,正常,2,2021/7/31
4352,9017130763,1992/5/12,Z,199,30,0,1,1,130427,90,9,0,0,0,6,"58,100",是,1,1,0,1,"23,276.53",正常,1,2021/7/31
4353,9008585444,1980/7/10,4,199,30,0,1,1,352622,20,,0,0,0,0,"80,000",是,1,1,1,1,"27,621.35",正常,1,2021/7/31
4354,9034860313,1990/1/20,4,199,30,0,1,1,372901,20,,0,0,0,8,,否,1,1,1,30,,正常,2,2021/7/31
4355,9031449215,1994/8/20,4,199,,0,1,1,342201,90,,0,0,0,4,,否,1,1,0,2,,正常,1,2021/7/31
4356,9015347340,1989/5/8,4,199,99,0,1,2,362202,10,,0,0,0,2,"222,088",是,1,1,0,1,"63,185.21",正常,1,2021/7/31
4357,9039356488,1986/9/16,4,199,,0,1,1,511302,,,0,0,0,3,,否,1,1,2,16,,正常,3,2021/7/31
4358,9033335518,1983/7/9,4,199,30,0,1,2,431021,90,,0,0,0,2,"82,988",是,1,1,0,1,"7,000",正常,1,2021/7/31
4359,9035315638,1994/7/26,Y,199,,0,15,2,420528,,,0,0,0,13,,否,1,1,0,2,,正常,1,2021/7/31
4360,9037424446,1989/2/10,4,199,,0,1,1,211221,,,0,0,0,7,,否,1,1,0,12,,正常,1,2021/7/31
4361,9003910238,1990/9/24,4,199,99,0,1,1,362201,90,,0,0,0,3,"25,300",是,1,1,1,7,0,正常,1,2021/7/31
4362,9039068219,1996/9/28,4,199,,0,1,1,341226,,,0,0,0,3,,否,1,1,0,8,,正常,2,2021/7/31
4363,9038954665,1969/7/5,4,199,,0,1,2,510724,,,0,0,0,3,,否,1,1,0,4,,正常,2,2021/7/31
4364,9037644458,1991/6/15,4,199,,0,1,1,500236,90,,0,0,0,3,"9,700",是,1,1,0,1,0,正常,1,2021/7/31
4365,9039787486,1989/11/15,4,199,,0,1,2,450922,,,0,0,0,2,,否,1,1,0,2,,正常,1,2021/7/31
4366,9036189137,1995/10/8,4,199,30,0,1,2,510322,90,,0,0,0,3,,否,1,1,4,36,,正常,1,2021/7/31
4367,9025569255,1984/8/2,0,199,40,0,1,1,341004,20,,0,0,0,8,"70,000",是,1,1,0,1,"44,989.80",正常,1,2021/7/31
4368,9035029174,1973/6/22,Y,199,,0,1,2,510125,90,,0,0,0,13,,否,1,1,0,1,,正常,1,2021/7/31
4369,9036261872,1985/9/7,1,199,,0,1,1,350628,90,,0,0,0,7,,否,1,1,2,2,,正常,1,2021/7/31
4370,9019049087,1988/8/25,4,199,20,0,1,1,610481,10,,0,0,0,6,"136,288",是,1,1,0,2,0,正常,1,2021/7/31
4371,9000506523,1991/11/5,3,199,99,0,1,1,342423,10,1,0,0,0,4,"1,173,250",是,1,1,0,1,0,正常,1,2021/7/31
4372,9022646766,1965/3/6,4,199,20,0,15,2,433022,40,3,0,0,0,7,"213,600",是,1,1,0,1,"38,228.99",正常,1,2021/7/31
4373,9014608410,1987/6/15,4,199,60,0,1,1,350624,20,4,0,0,0,7,"17,678",是,1,1,0,2,"3,812.61",正常,1,2021/7/31
4374,9040067582,1996/7/7,4,199,,0,1,1,340621,90,,0,0,0,1,,否,1,1,12,24,,正常,4,2021/7/31
4375,9040162290,1986/7/22,4,199,,0,1,1,330821,,,0,0,0,1,,否,1,1,11,17,,正常,1,2021/7/31
4376,9005240519,1983/4/13,4,199,99,0,1,2,511126,10,,0,0,0,7,"930,520",是,1,1,0,1,"280,515.27",正常,1,2021/7/31
4377,9035991403,1974/6/26,0,199,,0,6,2,522601,,,0,0,0,11,,否,1,1,0,15,,正常,1,2021/7/31
4378,9039802953,1982/3/13,4,199,,0,1,2,130130,,,0,0,0,2,,否,1,1,0,5,,正常,2,2021/7/31
4379,9017283456,1984/12/27,4,199,60,0,1,1,430422,20,,0,0,0,11,,否,1,1,0,4,,正常,2,2021/7/31
4380,9019985580,1982/12/25,4,199,60,0,1,1,350182,10,,0,0,0,3,"347,665.76",是,1,1,0,7,"95,888",正常,1,2021/7/31
4381,9039820050,1981/7/20,1,199,,0,1,2,511322,,,0,0,0,2,,否,1,1,1,11,,正常,1,2021/7/31
4382,9039238563,1977/7/9,Y,199,,0,1,1,510824,,,0,0,0,3,,否,1,1,1,16,,正常,2,2021/7/31
4383,9039928615,1993/5/10,4,199,20,0,1,1,430223,,,0,0,0,2,,否,1,1,0,1,,正常,1,2021/7/31
4384,9012858400,1993/3/24,4,199,30,0,1,1,445224,10,,0,0,0,4,"14,900",是,1,1,0,1,0,正常,1,2021/7/31
4385,9039904870,1990/9/9,4,199,,0,1,1,441702,,,0,0,0,2,,否,1,1,0,1,,正常,1,2021/7/31
4386,9005197332,1991/1/11,4,199,20,0,1,1,370612,10,,0,0,0,3,"294,200",是,1,1,0,6,"37,851.84",正常,2,2021/7/31
4387,9012386148,1979/2/6,4,199,99,0,1,1,440924,20,4,0,0,0,7,"502,399",是,1,1,0,1,"308,888.20",正常,1,2021/7/31
4388,9039390741,1992/10/20,4,199,,0,1,2,142228,,,0,0,0,3,,否,1,1,0,7,,正常,1,2021/7/31
4389,9038961337,1996/9/23,4,199,,0,1,1,410329,,,0,0,0,4,,否,1,1,0,2,,正常,2,2021/7/31
4390,9035754893,1991/11/22,5,199,,0,1,1,412723,,,0,0,0,12,,否,1,1,0,1,,正常,1,2021/7/31
4391,9038740743,1996/5/20,4,199,,0,1,2,362525,,,0,0,0,4,,否,1,1,0,11,,正常,1,2021/7/31
4392,9012891331,1997/11/7,4,199,,0,1,1,360429,90,,0,0,0,2,,否,1,1,5,35,,正常,2,2021/7/31
4393,9035469976,1992/8/2,4,199,20,0,1,2,511002,,,0,0,0,12,,否,1,1,0,48,,正常,2,2021/7/31
4394,9040629758,1990/1/4,4,199,30,0,1,2,330226,90,,0,0,0,0,,否,1,1,1,2,,正常,2,2021/7/31
4395,9039815654,1991/9/13,4,199,,0,1,1,350725,,,0,0,0,2,,否,1,1,0,6,,正常,2,2021/7/31
4396,9035820044,1989/8/27,4,199,20,0,12,2,522221,,,0,0,0,12,,否,1,1,0,14,,正常,1,2021/7/31
4397,9014743202,1990/7/14,4,199,99,0,1,1,412724,20,2,0,0,0,6,"61,000",是,1,1,0,1,"41,940.56",正常,1,2021/7/31
4398,9034433174,1993/3/12,4,199,,0,1,1,410526,90,,0,0,0,6,"16,300",是,1,1,0,1,"2,514.68",正常,1,2021/7/31
4399,9040017980,1988/2/8,4,199,,0,1,2,510311,,,0,0,0,2,,否,1,1,0,2,,正常,1,2021/7/31
4400,9039235914,1987/3/8,4,199,,0,1,1,360121,,,0,0,0,2,,否,1,1,0,2,,正常,1,2021/7/31
4401,9039551621,1986/2/2,4,199,,0,1,1,632124,,,0,0,0,3,,否,1,1,0,7,,正常,2,2021/7/31
4402,9028287086,1994/10/4,4,199,40,0,1,1,530402,20,,0,0,0,3,"5,000",是,1,1,0,2,0,正常,1,2021/7/31
4403,9038234671,1992/3/13,4,199,,0,1,2,370783,,,0,0,0,6,,否,1,1,0,2,,正常,1,2021/7/31
4404,9039574804,1990/7/4,4,199,,0,1,1,372929,,,0,0,0,2,,否,1,6,3,10,,正常,2,2021/7/31
4405,9035546107,1989/2/14,0,199,,0,15,1,430802,,,0,0,0,12,,否,1,1,0,1,,正常,1,2021/7/31
4406,9039885661,1987/7/8,4,199,,0,1,1,371321,,,0,0,0,2,,否,1,1,0,1,,正常,1,2021/7/31
4407,9029456783,1994/12/19,4,199,20,0,1,1,430524,90,,0,0,0,3,,否,1,1,0,6,,正常,1,2021/7/31
4408,9035438668,1970/10/7,Y,199,,0,1,1,420601,,,0,0,0,12,,否,1,1,0,32,,正常,2,2021/7/31
4409,9022362983,1989/2/24,0,199,20,0,1,1,110223,10,Y,0,0,0,3,"239,496",是,1,1,0,1,"53,789.40",正常,1,2021/7/31
4410,9040013977,1993/10/10,4,199,,0,1,1,350603,,,0,0,0,2,,否,1,1,0,2,,正常,1,2021/7/31
4411,9038780031,1985/11/7,4,199,,0,1,2,510922,,,0,0,0,4,,否,1,1,0,1,,正常,1,2021/7/31
4412,9035441058,1987/11/24,Y,199,,0,1,2,330302,,,0,0,0,12,,否,1,1,0,1,,正常,1,2021/7/31
4413,9039804354,1983/2/10,4,199,,0,1,2,510922,,,0,0,0,2,,否,1,1,3,14,,正常,3,2021/7/31
4414,9039848898,1991/3/5,4,199,,0,1,1,640102,,,0,0,0,2,,否,1,1,0,1,,正常,1,2021/7/31
4415,9039093463,1991/2/17,4,199,,0,1,1,610526,,,0,0,0,4,,否,1,1,3,51,,正常,2,2021/7/31
4416,9039179724,1989/3/22,4,199,,0,1,1,140226,,,0,0,0,3,,否,1,1,0,1,,正常,1,2021/7/31
4417,9039339317,1991/6/11,4,199,,0,1,2,530381,,,0,0,0,3,,否,1,1,0,1,,正常,1,2021/7/31
4418,9014762366,1981/7/19,4,199,30,0,1,1,410726,20,,0,0,0,6,"98,760",是,1,1,0,2,"30,063.44",正常,1,2021/7/31
4419,9035472529,1984/10/25,4,199,,0,1,1,350624,,,0,0,0,12,"60,000",是,1,1,0,1,0,正常,1,2021/7/31
4420,9012870235,1990/6/5,4,199,20,0,1,1,441802,10,,0,0,0,10,"821,000",是,1,1,0,2,"112,566.65",正常,2,2021/7/31
4421,9008430404,1997/9/12,4,199,99,0,1,1,362330,10,Y,0,0,0,3,"3,400",是,1,1,1,12,0,正常,3,2021/7/31
4422,9007673554,1993/7/6,0,199,99,0,1,2,410421,90,,0,0,0,4,"20,300",是,1,1,1,72,0,正常,1,2021/7/31
4423,9039035306,1987/6/20,4,199,,0,1,1,130722,,,0,0,0,4,,否,1,1,0,20,,正常,2,2021/7/31
4424,9030063891,1982/5/12,4,199,60,0,1,1,452523,90,Y,0,0,0,6,"51,300",是,1,1,0,2,"12,790.89",正常,1,2021/7/31
4425,9035540199,1974/5/16,4,199,20,0,1,2,430702,,,0,0,0,12,"50,000",是,1,1,0,1,"44,504.28",正常,1,2021/7/31
4426,9040385997,1987/9/22,4,199,,0,4,1,654223,,,0,0,0,1,,否,1,1,6,6,,正常,1,2021/7/31
4427,9036407452,1957/3/25,,199,,0,1,1,511123,,,0,0,0,10,,否,1,1,0,37,,正常,1,2021/7/31
4428,9024784649,1992/5/23,4,199,30,0,1,1,530324,90,4,0,0,0,2,,否,1,1,1,5,,正常,1,2021/7/31
4429,9012915196,1988/6/2,0,199,30,0,1,1,430528,90,,0,0,0,3,,否,1,1,0,4,,正常,1,2021/7/31
4430,9037438589,1989/2/23,4,199,30,0,1,2,410621,90,,0,0,0,3,,否,1,1,0,3,,正常,2,2021/7/31
4431,9035490138,1991/6/16,4,199,30,0,1,1,610628,,,0,0,0,12,,否,1,1,0,51,,正常,2,2021/7/31
4432,9038933891,1989/2/3,4,199,,0,1,1,370982,,,0,0,0,4,,否,1,1,0,1,,正常,1,2021/7/31
4433,9006524356,1996/6/15,4,199,99,0,1,1,342901,90,,0,0,0,3,"3,366",是,1,1,0,2,0,正常,1,2021/7/31
4434,9038838727,1994/5/27,4,199,,0,1,1,132201,,,0,0,0,4,,否,1,1,0,2,,正常,1,2021/7/31
4435,9005898288,1979/10/2,4,199,99,0,1,1,371321,20,,0,0,0,2,,否,1,1,0,4,,正常,1,2021/7/31
4436,9011803335,1991/7/28,4,199,30,0,1,1,610629,10,,0,0,0,3,,否,1,1,0,2,,正常,1,2021/7/31
4437,9039556546,1989/4/9,4,199,30,0,1,2,210502,90,,0,0,0,3,,否,1,1,6,15,,正常,3,2021/7/31
4438,9036368087,1984/9/20,,199,,0,1,1,342222,,,0,0,0,10,,否,1,1,0,7,,正常,2,2021/7/31
4439,9040092435,1978/9/27,4,199,,0,1,1,132930,,,0,0,0,1,,否,1,1,0,1,,正常,1,2021/7/31
4440,9038843634,1999/8/16,4,199,,0,1,1,445224,90,,0,0,0,2,,否,1,1,0,4,,正常,1,2021/7/31
4441,9039502063,1995/3/30,4,199,,0,1,1,330382,,,0,0,0,3,,否,1,1,0,4,,正常,1,2021/7/31
4442,9039349790,1992/7/23,4,199,,0,1,2,342901,,,0,0,0,3,,否,1,1,0,2,,正常,1,2021/7/31
4443,9038512401,1990/2/15,4,199,,0,1,1,370112,,,0,0,0,5,,否,1,1,22,354,,正常,4,2021/7/31
4444,9040698301,1995/3/4,4,,,0,1,2,330122,,,0,0,0,0,,否,1,1,5,6,,正常,1,2021/7/31
4445,9039794618,1996/1/5,4,199,,0,1,2,142729,,,0,0,0,2,,否,1,1,0,3,,正常,1,2021/7/31
4446,9038827705,1992/10/3,4,199,,0,1,1,130202,,,0,0,0,4,,否,1,1,0,2,,正常,1,2021/7/31
4447,9039137433,1988/10/5,4,199,,0,1,2,130126,,,0,0,0,3,,否,1,1,1,18,,正常,3,2021/7/31
4448,9040706004,1984/1/29,4,,,0,1,2,612727,,,0,0,0,0,,否,1,1,5,5,,正常,1,2021/7/31
4449,9035567969,1983/11/6,4,199,,0,1,1,371321,,,0,0,0,12,,否,1,1,0,22,,正常,2,2021/7/31
4450,9039882235,1998/7/2,4,199,20,0,1,2,120223,,,0,0,0,2,,否,1,1,0,10,,正常,2,2021/7/31
4451,9035459207,1983/7/16,1,199,,0,1,1,410185,,,0,0,0,12,"103,100",是,1,1,0,1,"47,788.99",正常,1,2021/7/31
4452,9016563159,1990/12/25,4,199,20,0,1,1,520181,20,4,0,0,0,4,"29,667",是,1,1,0,1,"11,666.49",正常,1,2021/7/31
4453,9017050991,1995/6/26,4,199,30,0,1,2,431022,20,,0,0,0,4,,否,1,1,4,46,,正常,2,2021/7/31
4454,9023184493,1996/4/22,4,199,40,0,1,1,610329,90,,0,0,0,4,,否,1,1,0,1,,正常,1,2021/7/31
4455,9038847103,1975/12/19,1,199,,0,1,2,320421,20,,0,0,0,1,"80,000",是,1,1,0,1,"80,000",正常,1,2021/7/31
4456,9037537646,1983/1/4,4,199,,0,1,2,511102,,,0,0,0,7,,否,1,1,0,3,,正常,1,2021/7/31
4457,9039061542,1988/8/19,4,199,,0,1,1,513030,,,0,0,0,4,,否,1,1,0,9,,正常,1,2021/7/31
4458,9039116245,1989/10/5,4,199,,0,1,1,429004,,,0,0,0,3,,否,1,1,1,4,,正常,2,2021/7/31
4459,9002778865,1992/3/28,4,199,99,0,1,1,510311,90,,"60,000",0,0,4,"2,000",是,1,1,0,19,0,正常,2,2021/7/31
4460,9039426167,1996/1/22,4,199,,0,1,2,360281,,,0,0,0,3,,否,1,1,0,3,,正常,1,2021/7/31
4461,9006869499,1988/8/30,4,101,30,0,1,1,350525,20,,0,0,0,12,,否,1,1,0,1,,正常,1,2021/7/31
4462,9039221861,1986/7/3,4,101,,0,1,1,500101,,,0,0,0,2,,否,1,1,0,5,,正常,1,2021/7/31
4463,9022774894,1983/10/3,4,199,30,0,1,1,362226,20,,0,0,0,4,300,是,1,1,3,16,0,正常,1,2021/7/31
4464,9039527580,1986/6/28,4,199,30,0,1,1,441502,90,,0,0,0,3,,否,1,1,2,6,,正常,2,2021/7/31
4465,9039094871,1991/6/17,4,199,,0,1,2,350629,,,0,0,0,4,,否,1,1,0,3,,正常,1,2021/7/31
4466,9039473968,1995/1/3,0,199,,0,1,1,452427,,,0,0,0,0,,否,1,1,24,31,,正常,1,2021/7/31
4467,9009582582,1986/10/23,4,199,99,0,1,1,440982,20,,0,0,0,7,"102,300",是,1,1,0,1,"31,424.90",正常,1,2021/7/31
4468,9005249255,1990/7/25,4,199,99,0,1,1,511002,10,,0,0,0,7,"308,500",是,1,1,0,2,0,正常,2,2021/7/31
4469,9038494083,1984/1/10,4,199,,0,1,2,370784,,,0,0,0,5,,否,1,1,0,50,,正常,1,2021/7/31
4470,9039801160,1982/4/2,4,199,,0,1,1,431002,,,0,0,0,2,,否,1,1,0,1,,正常,1,2021/7/31
4471,9039242781,1987/3/8,4,199,,0,5,1,652201,,,0,0,0,3,,否,1,1,0,1,,正常,1,2021/7/31
4472,9039602848,1991/3/6,4,199,,0,1,1,412829,,,0,0,0,3,,否,1,1,1,6,,正常,1,2021/7/31
